Unnamed: 0;hierarchy;code_full;code;label;description;point;Niveau 1;Niveau 2;Niveau 3;Niveau 4;Niveau 5;Niveau 6;Niveau 7;Tags;x;y
3280;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 04.1;04.1;Documentation/enregistrements;"
Documentation/enregistrements/exigences administratives (registre de contrôle des effectifs, autorisations, médicaments administrés, fichier, personnel)
";https://agriculture.ld.admin.ch/inspection/57A74BCEAB671D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Documentation, Enregistrements, Exigences administratives;11.633944;-62.215576
3281;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.1;02.1;Partenaire social, contact social avec l'homme et socialisation;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB5A1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Partenaire social, Socialisation;5.65502;-82.16837
3282;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.3;02.3;Enrichissement: occupation;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB5B1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Enrichissement;9.696737;-76.44422
3283;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.5;02.5;Alimentation et eau de boisson;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB5D1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Alimentation, Eau de boisson;3.1650724;-76.65046
3284;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.8;02.8;Santé et soins des animaux;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB5F1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Santé et soins des animaux;7.2071958;-74.097984
3285;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.11;02.11;Manquements zootechniques à l'égard des animaux;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB621D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Manquements zootechniques;0.5060166;-70.91295
3286;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.12;02.12;Gestion de l'élevage;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB631D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants,Traitement,Transport,Suisse,Gestion de l'élevage;7.9753146;-73.9058
3287;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 03.1;03.1;Exigences applicables au personnel;;https://agriculture.ld.admin.ch/inspection/57A74BCEAB661D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants,Traitement,Transport,Suisse.;8.817893;-65.949646
3288;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 01.1;01.1;Unité d'élevage: dimensions;;https://agriculture.ld.admin.ch/inspection/57A74BCEB70C1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Unité d'élevage;12.71883;-73.52351
3289;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.2;02.2;Enrichissement: sortie;;https://agriculture.ld.admin.ch/inspection/57A74BCEB70D1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Enrichissement;10.227489;-76.69198
3290;Ruminants / Traitement des animaux - Transport en Suisse;03.5a_v1, 06, 02.7;02.7;Interventions sur l'animal;;https://agriculture.ld.admin.ch/inspection/57A74BCEB70E1D05E0532D0E870A0EAF;Traitement des animaux - Transport en Suisse;Ruminants;;;;;;Ruminants, Traitement des animaux, Transport, Interventions sur l'animal;6.623682;-74.122215
3291;Règles d’hygiène et mise en œuvre pratique / Hygiène / SwissGAP / Labels;;178;Il est interdit de fumer, de manger et de boire dans les secteurs de production ou de stockage. Lors des travaux de récolte, ces activités sont limitées à des zones désignées (à l'exception de la consommation d’eau potable).;;https://agriculture.ld.admin.ch/inspection/23E0F6C5A672A8AB905EEEBEFE2E7C4E;Labels;SwissGAP;Hygiène;Règles d’hygiène et mise en œuvre pratique;;;;Hygiène, SwissGAP, Labels;19.260387;-8.606845
3292;Règles d’hygiène et mise en œuvre pratique / Hygiène / SwissGAP / Labels;;179;Tous les collaborateurs portent des habits de travail appropriés (par ex. blouse de travail, tablier, manches, gants). Ceux-ci sont nettoyés dès qu’il est nécessaire, afin d’éviter toutes souillures avec les produits.;;https://agriculture.ld.admin.ch/inspection/5522DBA4639172088A9B0167C6DA36CB;Labels;SwissGAP;Hygiène;Règles d’hygiène et mise en œuvre pratique;;;;Hygiène, SwissGAP, Labels;18.930618;-9.370148
3293;Règles d’hygiène et mise en œuvre pratique / Hygiène / SwissGAP / Labels;;180;Les travailleurs appliquent visiblement les règles d’hygiène.;;https://agriculture.ld.admin.ch/inspection/5BE9E23462378408C72C4074B593E94F;Labels;SwissGAP;Hygiène;Règles d’hygiène et mise en œuvre pratique;;;;Hygiène, Labels;19.074682;-9.243209
3294;Règles d’hygiène et mise en œuvre pratique / Hygiène / SwissGAP / Labels;;177;Des instructions écrites sont disponibles pour la gestion en cas de bris de verre et/ou de plastique dur transparent (pour les serres, la manipulation des produits, les entrepôts).;;https://agriculture.ld.admin.ch/inspection/850423032368B92A8A5CA6C06DE6AFCB;Labels;SwissGAP;Hygiène;Règles d’hygiène et mise en œuvre pratique;;;;Hygiène, SwissGAP, Labels;19.386992;-8.706512
3295;Règles d’hygiène et mise en œuvre pratique / Hygiène / SwissGAP / Labels;;176;Il y a des instructions visuelles qui signalent aux ouvriers qu’ils doivent se laver les mains avant de reprendre le travail.;;https://agriculture.ld.admin.ch/inspection/D73B0E2C22A1FA35BFE9C9499289A9E9;Labels;SwissGAP;Hygiène;Règles d’hygiène et mise en œuvre pratique;;;;Hygiène, SwissGAP, Labels;19.02511;-9.173995
3296;Réception des animaux / Abattoir - Infrastructure;01.51_v2, A, INF-A 01;INF-A 01;Animaux incapables de se déplacer : équipement d'étourdissement mobile disponible;"
Exigences
‒ Lorsqu'un animal n'a pas la force de sortir du moyen de transport par ses propres moyens, il doit être étourdi et saigné sur place ;
‒ Un équipement mobile approprié pour l'étourdissement est disponible.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB3041D05E0532D0E870A0EAF;Abattoir - Infrastructure;Réception des animaux;;;;;;Abattoir, Étourdissement, Animaux, Infrastructure;-10.630449;11.227882
3297;Réception des animaux / Abattoir - Infrastructure;01.51_v2, A, INF-A 02;INF-A 02;Place et lumière suffisante pour le contrôle ante mortem;"
Exigences
‒ Éclairage : 220 lux, lumière du jour ou lumière artificielle ; le contrôle ante mortem peut être effectué de façon suffisamment approfondie ;
‒ GA : l'emplacement pour le contrôle ante mortem est abrité, les installations facilitant le contrôle et l'identification des animaux sont disponibles ;
‒ Il est possible de séparer les animaux pour les contrôler individuellement.
";https://agriculture.ld.admin.ch/inspection/57A74BCEC7331D05E0532D0E870A0EAF;Abattoir - Infrastructure;Réception des animaux;;;;;;Infrastructure, Contrôle ante mortem, Abattoir, Animaux, Lumière, Séparation;-6.475501;4.908373
3298;Réception des animaux / Abattoir - Infrastructure;01.51_v2, A, INF-A 03;INF-A 03;Rampe (Grande entreprise) : déclivité, surface non glissante et facile à nettoyer / désinfecter, protections latérales;"
Exigences
‒ L'établissement dispose d'installations appropriées pour décharger les animaux de leur moyen de transport ;
‒ Les quais et les rampes sont munis d'une protection latérale pour empêcher les animaux de tomber ou de s'échapper ;
‒ Déclivité maximale des rampes de déchargement : si la pente dépasse 10 degrés, les rampes doivent être munies de traverses empêchant les animaux de glisser.
";https://agriculture.ld.admin.ch/inspection/57A74BCEC7341D05E0532D0E870A0EAF;Abattoir - Infrastructure;Réception des animaux;;;;;;Infrastructure, Rampe, Abattoir, Animaux, Déclivité, Protection;-8.150712;5.613318
3299;Réception des animaux / Abattoir - Infrastructure;01.51_v2, A, INF-A 04;INF-A 04;Accès interdit aux personnes non autorisées  Grande entreprise : enceinte clôturée;"
Exigences
‒ L'établissement dispose d'aménagements permettant de limiter l'accès des personnes et des véhicules ;
‒ L'accès est réglementé ;
‒ Les personnes autorisées / non autorisées sont définies ;
‒ GA : l'enceinte est clôturée.
";https://agriculture.ld.admin.ch/inspection/57A74BCEC7351D05E0532D0E870A0EAF;Abattoir - Infrastructure;Réception des animaux;;;;;;Abattoir, Infrastructure, Accès restreint, Clôture;-8.41773;5.7358365
3300;Réception des animaux / Abattoir - Infrastructure;01.51_v2, A, INF-A 05;INF-A 05;Grande entreprise: transbordement séparé des animaux et des viandes.;"
Exigences
‒ Il existe des rampes séparées pour le déchargement des animaux et pour le chargement des viandes ; cela vaut également pour l'élimination des SPA ;
‒ La viande ne doit pas être exposée à des influences dommageables (poussière, chaleur, etc.).
";https://agriculture.ld.admin.ch/inspection/57A74BCEC7361D05E0532D0E870A0EAF;Abattoir - Infrastructure;Réception des animaux;;;;;;Abattoir, Viande, Animaux, Transbordement, Infrastructure, SPA;-8.18814;5.4464855
3301;Réception des animaux / Abattoir - Infrastructure;01.51_v2, A, INF-A 06;INF-A 06;Grande entreprise: installations de nettoyage/désinfection des véhicules (animaux, viande);"
Exigences
‒ Deux installations de nettoyage et de désinfection doivent se trouver dans l'enceinte ou dans un lieu à proximité facilement accessible :
 - 'une pour les véhicules de transport :
 - 'autre pour les véhicules destinés au transport de viandes.
";https://agriculture.ld.admin.ch/inspection/57A74BCEC7371D05E0532D0E870A0EAF;Abattoir - Infrastructure;Réception des animaux;;;;;;abattoir, nettoyage, désinfection, véhicules, animaux, viande;-8.140508;5.1277394
3302;Réception des animaux / Abattoir - Processus;01.52_v2, A, PRZ-A 01;PRZ-A 01;Contrôle des animaux à leur arrivée par le collaborateur de l'abattoir;"
Exigences
- La personne responsable de la réception des animaux contrôle les déclarations sanitaires et l'identité des animaux, l'état de santé des animaux d'une manière globale, les aspects relatifs à la protection des animaux ;
- Elle signale sans délai au VO :
 - les cas où les déclarations sanitaires font défaut, sont incomplètes ou indiquent des non-conformités,
 - les animaux insuffisamment identifiés,
 - les maladies visibles et les blessures des animaux ;
 - les infractions à la protection des animaux.
- Elle transmet les documents d'accompagnement / les déclarations sanitaires au VO.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4D01D05E0532D0E870A0EAF;Abattoir - Processus;Réception des animaux;;;;;;Réception, Abattoir, Contrôle, Animaux, Santé, Identification;-12.879794;6.0125666
3303;Réception des animaux / Abattoir - Processus;01.52_v2, A, PRZ-A 02;PRZ-A 02;Animaux acheminés avec ménagemen;"
Exigences
- Le personnel déplace les animaux avec ménagement ;
- Les animaux avancent dans une large mesure d'eux-mêmes ; les instruments d'aide à l'acheminement sont utilisés de manière sélective et correcte.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4D11D05E0532D0E870A0EAF;Abattoir - Processus;Réception des animaux;;;;;;Abattage, Bien-être animal, Transport;-9.456459;10.145446
3304;Réception des animaux / Abattoir - Processus;01.52_v2, A, PRZ-A 03;PRZ-A 03;Animaux incapables de se déplacer : procédure définie et appliquée.;"
Exigences
- Lorsqu'un animal n'a pas la force de sortir du moyen de transport par ses propres moyens, il doit être étourdi et saigné sur place ;
- Le personnel connaît la procédure et les voies de notification et les applique correctement.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4D21D05E0532D0E870A0EAF;Abattoir - Processus;Réception des animaux;;;;;;Abattoir, Animaux, Procédure, Transport, Personnel, Notification;-10.114884;10.59204
3305;Réception des animaux / Abattoir - Processus;01.52_v2, A, PRZ-A 04;PRZ-A 04;Élimination correcte des SPA;"
Exigences
- Les cadavres entiers ou parties de cadavres d'animaux sont des SPA de catégorie 1 ;
- Les déchets du métabolisme provenant des abattoirs sont des SPA de catégorie 2 ;
- Le personnel a reçu des instructions sur l'élimination correcte des SPA et travaille de manière adéquate.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4D31D05E0532D0E870A0EAF;Abattoir - Processus;Réception des animaux;;;;;;Abattoir, Élimination, SPA, Animaux, Cadavres;-11.660242;2.799632
3306;Réclamations / Traçabilite et identification / assurance qualité / SwissGAP / Labels;;248;Les travailleurs sont informés de leurs droits en rapport avec ce standard, y c. la possibilité et la manière de déposer une réclamation auprès de l'employeur. Le délai de traitement des réclamations est défini. Les réclamations sont enregistrées.;;https://agriculture.ld.admin.ch/inspection/65EC2F2206ED63062100C4DA1B5B5B88;Labels;SwissGAP;assurance qualité;Traçabilite et identification;Réclamations;;;Réclamations, Traçabilité, Assurance qualité, SwissGAP, Labels;28.165586;-10.630411
3307;Réclamations / Traçabilite et identification / assurance qualité / SwissGAP / Labels;;247;L'entreprise dispose d'un formulaire de plainte qui permet de déposer des réclamations internes et externes se rapportant à toutes les questions couvertes par le présent standard. La procédure prévoit que l'association SwissGAP soit informée en cas de besoin (pour les procédures impliquant un organisme officiel et/ou le standard SwissGAP). Les réclamations reçues et les mesures prises qui en découlent sont enregistrées.;;https://agriculture.ld.admin.ch/inspection/7AAB339C98F32ED7D0390D0737012E37;Labels;SwissGAP;assurance qualité;Traçabilite et identification;Réclamations;;;Réclamations,Traçabilité,Assurance qualité,SwissGAP,Labels;28.265276;-10.568191
3308;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 01;PRZ-F 01;Abaissement de la température et chaîne du froid;"
Exigences
- L'abaissement de la température des carcasses est suffisamment rapide ;
- La chaîne du froid n'est pas interrompue ;
- Les carcasses et les abats sont placés dans le local de réfrigération après le CV, sauf en cas de découpe à chaud.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4F91D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Réfrigération, Abattoir, Température, Chaîne du froid;-2.7282403;2.4946413
3309;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 02;PRZ-F 02;Températures à cœur et formation de condensation;"
Exigences
- Températures à coeur des carcasses :
 - Porcs : 7°C après 24 h. ;
 - Bovins : 20°C après 10 h., 7°C après 48 h.
- Une bonne ventilation empêche la formation de condensation sur les carcasses.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4FA1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Réfrigération, Abattoir, Températures à cœur, Condensation, Ventilation;-2.3770497;2.824939
3310;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 03;PRZ-F 03;Contrôle de la température dans le local de réfrigération;"
Exigences
- La température du local de réfrigération est contrôlée, la surveillance est documentée ;
- Systèmes d'alarme éventuels : le personnel connaît ses responsabilités et les mesures à prendre en cas d'écarts.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4FB1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Réfrigération, Abattoir, Température, Contrôle, Surveillance, Alarme;-2.525889;0.34511897
3311;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 05;PRZ-F 05;Etiquetage assurant la traçabilité;"
Exigences
- La traçabilité des DAl est assurée à toutes les étapes de la fabrication, de la transformation et de la distribution
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4FD1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;traçabilité, abattoir, étiquetage;-3.762519;-3.781776
3312;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 06;PRZ-F 06;Intensité de l'éclairage;"
Exigences
- L'intensité de l'éclairage est de 110 lux au moins.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4FE1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Réfrigération, Abattoir, Intensité de l'éclairage;-1.3510543;5.481589
3313;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 07;PRZ-F 07;Hygiène personnelle Manipulation hygiénique des Dal;"
Exigences
- Le personnel travaille de manière à ne pas contaminer les DAl.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB4FF1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Hygiène, Abattoir, Manipulation;-7.366716;-2.3687582
3314;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 04;PRZ-F 04;Ordre et propreté garantis;"
Exigences
- L'ordre garantit le bon déroulement des processus de travail ;
- Les DAl ne subissent pas d'effets dommageables dus à leurs conditions d'entreposage.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB91E1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Réfrigération, Abattoir, Ordre, Propreté, Processus, Entreposage;-4.6755986;-2.0088923
3315;Réfrigération / Abattoir - Processus;01.52_v2, F, PRZ-F 08;PRZ-F 08;Fux de marchandises et de personnes;"
Exigences
- Les flux de marchandises et de personnes ne présentent pas de risque de contamination pour les DAl.
";https://agriculture.ld.admin.ch/inspection/57A74BCEB91F1D05E0532D0E870A0EAF;Abattoir - Processus;Réfrigération;;;;;;Réfrigération, Abattoir, Contamination;-6.2246923;-4.1899643
